Time[ms], WallSen FL, WallSen L, WallSen R, WallSen FR, Machine V, Mot V L, Mot V R, Mot V LR, Machine Angular, Mot Angular, IMU Angular Z, Machine Angle, Mot Angle, IMU Angle, Mot Distance X, Mot Distance Y, IMU Global Angle, IMU V
229 ,248 ,495 ,35 ,240 ,720 ,736.935303 ,721.255859 ,729.095581 ,0.000000 ,14.036996 ,5.487805 ,-0.929276 ,0.224592 ,-2.081707 ,1.888211 ,147.609726 ,-2.081707 ,189.827148
230 ,250 ,498 ,37 ,244 ,712 ,721.255859 ,689.896912 ,705.576355 ,0.000000 ,28.073992 ,5.365854 ,-0.929276 ,0.252666 ,-2.076342 ,1.891322 ,148.315292 ,-2.076342 ,192.937500
231 ,250 ,498 ,37 ,244 ,704 ,705.576355 ,689.896912 ,697.736633 ,0.000000 ,14.036996 ,6.585366 ,-0.791524 ,0.266703 ,-2.069756 ,1.894570 ,149.013031 ,-2.069756 ,195.282227
232 ,257 ,500 ,40 ,246 ,696 ,705.576355 ,689.896912 ,697.736633 ,0.000000 ,14.036996 ,5.792683 ,-0.700000 ,0.280740 ,-2.063963 ,1.897989 ,149.710754 ,-2.063963 ,191.166992
233 ,257 ,500 ,40 ,246 ,688 ,721.255859 ,674.217407 ,697.736633 ,0.000000 ,42.110989 ,6.951220 ,-0.700000 ,0.322851 ,-2.057012 ,1.901921 ,150.408478 ,-2.057012 ,196.526367
234 ,260 ,497 ,37 ,250 ,680 ,705.576355 ,658.537964 ,682.057190 ,0.000000 ,42.110989 ,8.475610 ,-0.837379 ,0.364962 ,-2.048537 ,1.906265 ,151.090530 ,-2.048537 ,214.614258
235 ,264 ,496 ,40 ,257 ,672 ,689.896912 ,658.537964 ,674.217407 ,0.000000 ,28.073992 ,10.121951 ,-0.837379 ,0.393036 ,-2.038415 ,1.910890 ,151.764725 ,-2.038415 ,216.001953
236 ,264 ,496 ,40 ,257 ,664 ,674.217407 ,658.537964 ,666.377686 ,0.000000 ,14.036996 ,14.878049 ,-0.883296 ,0.407073 ,-2.023537 ,1.915624 ,152.431091 ,-2.023537 ,212.460938
237 ,271 ,488 ,38 ,258 ,656 ,674.217407 ,658.537964 ,666.377686 ,0.000000 ,14.036996 ,16.524391 ,-0.883296 ,0.421110 ,-2.007012 ,1.920522 ,153.097443 ,-2.007012 ,203.656250
238 ,271 ,488 ,38 ,258 ,648 ,674.217407 ,627.179016 ,650.698242 ,0.000000 ,42.110989 ,18.963415 ,-1.252874 ,0.463221 ,-1.988049 ,1.925783 ,153.748123 ,-1.988049 ,200.019531
239 ,273 ,481 ,40 ,262 ,640 ,658.537964 ,627.179016 ,642.858459 ,0.000000 ,28.073992 ,20.792683 ,-1.579532 ,0.491295 ,-1.967256 ,1.931295 ,154.390961 ,-1.967256 ,196.382812
240 ,287 ,483 ,42 ,274 ,632 ,642.858459 ,642.858459 ,642.858459 ,0.000000 ,0.000000 ,22.500000 ,-1.579532 ,0.491295 ,-1.944756 ,1.936807 ,155.033798 ,-1.944756 ,180.543945
241 ,287 ,483 ,42 ,274 ,624 ,627.179016 ,642.858459 ,635.018738 ,0.000000 ,-14.036996 ,26.951220 ,-1.485888 ,0.477258 ,-1.917805 ,1.942097 ,155.668793 ,-1.917805 ,183.510742
242 ,285 ,471 ,42 ,271 ,616 ,627.179016 ,611.499512 ,619.339294 ,0.000000 ,14.036996 ,25.426830 ,-1.485888 ,0.491295 ,-1.892378 ,1.947407 ,156.288101 ,-1.892378 ,178.629883
243 ,285 ,471 ,42 ,271 ,608 ,642.858459 ,611.499512 ,627.179016 ,0.000000 ,28.073992 ,21.707317 ,-2.051517 ,0.519369 ,-1.870671 ,1.953093 ,156.915253 ,-1.870671 ,171.595703
244 ,291 ,469 ,41 ,273 ,600 ,627.179016 ,611.499512 ,619.339294 ,0.000000 ,14.036996 ,18.597561 ,-2.146670 ,0.533406 ,-1.852073 ,1.958858 ,157.534576 ,-1.852073 ,179.299805
245 ,291 ,469 ,41 ,273 ,592 ,595.820068 ,611.499512 ,603.659790 ,0.000000 ,-14.036996 ,12.987805 ,-2.146670 ,0.519369 ,-1.839085 ,1.964330 ,158.138214 ,-1.839085 ,174.610352
246 ,296 ,471 ,41 ,284 ,584 ,611.499512 ,611.499512 ,611.499512 ,0.000000 ,0.000000 ,12.012196 ,-2.051517 ,0.519369 ,-1.827073 ,1.969873 ,158.749680 ,-1.827073 ,175.041016
247 ,299 ,466 ,40 ,283 ,576 ,595.820068 ,595.820068 ,595.820068 ,0.000000 ,0.000000 ,8.414635 ,-2.051517 ,0.519369 ,-1.818659 ,1.975274 ,159.345474 ,-1.818659 ,177.720703
248 ,299 ,466 ,40 ,283 ,568 ,611.499512 ,564.461121 ,587.980286 ,0.000000 ,42.110989 ,4.390244 ,-2.289872 ,0.561480 ,-1.814268 ,1.981036 ,159.933426 ,-1.814268 ,178.390625
249 ,304 ,464 ,40 ,285 ,560 ,580.140564 ,580.140564 ,580.140564 ,0.000000 ,0.000000 ,2.378049 ,-2.385656 ,0.561480 ,-1.811890 ,1.986721 ,160.513535 ,-1.811890 ,177.625000
250 ,304 ,464 ,40 ,285 ,552 ,548.781616 ,595.820068 ,572.300842 ,0.000000 ,-42.110989 ,-1.097561 ,-2.385656 ,0.519369 ,-1.812988 ,1.991909 ,161.085815 ,-1.812988 ,161.690430
251 ,319 ,474 ,49 ,299 ,544 ,548.781616 ,564.461121 ,556.621338 ,0.000000 ,-14.036996 ,-3.231707 ,-1.909261 ,0.505332 ,-1.816220 ,1.996818 ,161.642426 ,-1.816220 ,152.598633
252 ,313 ,470 ,43 ,299 ,536 ,548.781616 ,533.102173 ,540.941895 ,0.000000 ,14.036996 ,-5.304878 ,-1.909261 ,0.519369 ,-1.821525 ,2.001721 ,162.183334 ,-1.821525 ,147.669922
253 ,313 ,470 ,43 ,299 ,528 ,548.781616 ,517.422668 ,533.102173 ,0.000000 ,28.073992 ,-9.146341 ,-2.099062 ,0.547443 ,-1.830671 ,2.006815 ,162.716415 ,-1.830671 ,133.505859
254 ,317 ,467 ,42 ,300 ,520 ,533.102173 ,564.461121 ,548.781616 ,0.000000 ,-28.073992 ,-8.658537 ,-2.099062 ,0.519369 ,-1.839329 ,2.011789 ,163.265182 ,-1.839329 ,135.898438
255 ,317 ,467 ,42 ,300 ,512 ,517.422668 ,548.781616 ,533.102173 ,0.000000 ,-28.073992 ,-7.682927 ,-2.242075 ,0.491295 ,-1.847012 ,2.016361 ,163.798264 ,-1.847012 ,134.032227
256 ,323 ,469 ,42 ,305 ,504 ,501.743195 ,501.743195 ,501.743195 ,0.000000 ,0.000000 ,-4.512195 ,-2.146670 ,0.491295 ,-1.851524 ,2.020663 ,164.299988 ,-1.851524 ,124.701172
257 ,326 ,471 ,43 ,313 ,496 ,501.743195 ,501.743195 ,501.743195 ,0.000000 ,0.000000 ,-4.451220 ,-2.146670 ,0.491295 ,-1.855976 ,2.024965 ,164.801712 ,-1.855976 ,120.729492
258 ,326 ,471 ,43 ,313 ,488 ,486.063721 ,501.743195 ,493.903473 ,0.000000 ,-14.036996 ,-5.548780 ,-2.051517 ,0.477258 ,-1.861524 ,2.029079 ,165.295593 ,-1.861524 ,122.069336
259 ,327 ,469 ,43 ,314 ,480 ,517.422668 ,517.422668 ,517.422668 ,0.000000 ,0.000000 ,-4.634146 ,-2.051517 ,0.477258 ,-1.866159 ,2.033389 ,165.813004 ,-1.866159 ,132.548828
260 ,327 ,469 ,43 ,314 ,472 ,486.063721 ,501.743195 ,493.903473 ,0.000000 ,-14.036996 ,-2.073171 ,-2.146670 ,0.463221 ,-1.868232 ,2.037382 ,166.306885 ,-1.868232 ,135.659180
261 ,331 ,474 ,46 ,324 ,464 ,470.384247 ,470.384247 ,470.384247 ,0.000000 ,0.000000 ,-0.000000 ,-1.909261 ,0.463221 ,-1.868232 ,2.041185 ,166.777252 ,-1.868232 ,134.223633
262 ,331 ,474 ,46 ,324 ,456 ,470.384247 ,470.384247 ,470.384247 ,0.000000 ,0.000000 ,1.585366 ,-1.909261 ,0.463221 ,-1.866646 ,2.044988 ,167.247620 ,-1.866646 ,134.606445
263 ,337 ,471 ,46 ,325 ,448 ,470.384247 ,486.063721 ,478.223999 ,0.000000 ,-14.036996 ,3.231707 ,-2.051517 ,0.449184 ,-1.863415 ,2.048737 ,167.725830 ,-1.863415 ,122.930664
264 ,342 ,471 ,45 ,332 ,440 ,486.063721 ,470.384247 ,478.223999 ,0.000000 ,14.036996 ,2.804878 ,-2.051517 ,0.463221 ,-1.860610 ,2.052603 ,168.204041 ,-1.860610 ,103.790039
265 ,342 ,471 ,45 ,332 ,432 ,454.704773 ,454.704773 ,454.704773 ,0.000000 ,0.000000 ,3.231707 ,-2.051517 ,0.463221 ,-1.857378 ,2.056279 ,168.658737 ,-1.857378 ,94.363281
266 ,347 ,469 ,47 ,335 ,424 ,439.025299 ,439.025299 ,439.025299 ,0.000000 ,0.000000 ,6.158537 ,-2.051517 ,0.463221 ,-1.851220 ,2.059829 ,169.097748 ,-1.851220 ,97.042969
267 ,347 ,469 ,47 ,335 ,416 ,439.025299 ,439.025299 ,439.025299 ,0.000000 ,0.000000 ,7.500000 ,-2.146670 ,0.463221 ,-1.843720 ,2.063378 ,169.536758 ,-1.843720 ,107.761719
268 ,350 ,469 ,47 ,335 ,408 ,454.704773 ,439.025299 ,446.865051 ,0.000000 ,14.036996 ,4.695122 ,-2.146670 ,0.477258 ,-1.839024 ,2.067100 ,169.983597 ,-1.839024 ,119.102539
269 ,355 ,472 ,46 ,343 ,400 ,423.345825 ,423.345825 ,423.345825 ,0.000000 ,0.000000 ,2.439024 ,-2.146670 ,0.477258 ,-1.836585 ,2.070626 ,170.406937 ,-1.836585 ,124.270508
270 ,355 ,472 ,46 ,343 ,392 ,423.345825 ,423.345825 ,423.345825 ,0.000000 ,0.000000 ,2.195122 ,-2.004036 ,0.477258 ,-1.834390 ,2.074153 ,170.830261 ,-1.834390 ,118.767578
271 ,353 ,468 ,45 ,343 ,384 ,391.986877 ,407.666351 ,399.826599 ,0.000000 ,-14.036996 ,4.024390 ,-2.004036 ,0.463221 ,-1.830366 ,2.077385 ,171.230072 ,-1.830366 ,113.599609
272 ,353 ,468 ,45 ,343 ,376 ,391.986877 ,407.666351 ,399.826599 ,0.000000 ,-14.036996 ,2.378049 ,-2.194341 ,0.449184 ,-1.827988 ,2.080520 ,171.629898 ,-1.827988 ,115.370117
273 ,363 ,469 ,48 ,347 ,368 ,391.986877 ,391.986877 ,391.986877 ,0.000000 ,0.000000 ,-1.219512 ,-2.146670 ,0.449184 ,-1.829207 ,2.083593 ,172.021866 ,-1.829207 ,114.460938
274 ,363 ,469 ,48 ,347 ,360 ,376.307404 ,376.307404 ,376.307404 ,0.000000 ,0.000000 ,-1.890244 ,-2.146670 ,0.449184 ,-1.831098 ,2.086543 ,172.398163 ,-1.831098 ,108.192383
275 ,367 ,471 ,48 ,353 ,352 ,376.307404 ,376.307404 ,376.307404 ,0.000000 ,0.000000 ,-0.243902 ,-2.051517 ,0.449184 ,-1.831342 ,2.089493 ,172.774460 ,-1.831342 ,103.455078
276 ,372 ,471 ,51 ,355 ,344 ,360.627930 ,376.307404 ,368.467651 ,0.000000 ,-14.036996 ,-0.609756 ,-2.051517 ,0.435147 ,-1.831951 ,2.092291 ,173.142914 ,-1.831951 ,104.172852
277 ,372 ,471 ,51 ,355 ,336 ,360.627930 ,360.627930 ,360.627930 ,0.000000 ,0.000000 ,-3.109756 ,-2.051517 ,0.435147 ,-1.835061 ,2.095030 ,173.503540 ,-1.835061 ,105.129883
278 ,373 ,469 ,50 ,358 ,328 ,344.948456 ,344.948456 ,344.948456 ,0.000000 ,0.000000 ,-6.951220 ,-2.146670 ,0.435147 ,-1.842012 ,2.097650 ,173.848480 ,-1.842012 ,97.808594
279 ,373 ,469 ,50 ,358 ,320 ,344.948456 ,344.948456 ,344.948456 ,0.000000 ,0.000000 ,-9.146341 ,-2.146670 ,0.435147 ,-1.851159 ,2.100270 ,174.193405 ,-1.851159 ,89.578125
280 ,376 ,475 ,50 ,367 ,312 ,344.948456 ,344.948456 ,344.948456 ,0.000000 ,0.000000 ,-7.195122 ,-1.861969 ,0.435147 ,-1.858354 ,2.102890 ,174.538345 ,-1.858354 ,89.051758
281 ,388 ,478 ,52 ,376 ,304 ,329.268982 ,344.948456 ,337.108704 ,0.000000 ,-14.036996 ,-6.707317 ,-1.861969 ,0.421110 ,-1.865061 ,2.105367 ,174.875443 ,-1.865061 ,91.492188
282 ,388 ,478 ,52 ,376 ,296 ,329.268982 ,313.589508 ,321.429230 ,0.000000 ,14.036996 ,-7.743903 ,-1.720468 ,0.435147 ,-1.872805 ,2.107808 ,175.196869 ,-1.872805 ,96.516602
283 ,384 ,470 ,51 ,373 ,288 ,313.589508 ,297.910034 ,305.749756 ,0.000000 ,14.036996 ,-10.060976 ,-1.720468 ,0.449184 ,-1.882866 ,2.110205 ,175.502609 ,-1.882866 ,96.229492
284 ,384 ,470 ,51 ,373 ,280 ,313.589508 ,297.910034 ,305.749756 ,0.000000 ,14.036996 ,-10.975610 ,-2.099062 ,0.463221 ,-1.893842 ,2.112677 ,175.808350 ,-1.893842 ,90.583008
285 ,385 ,472 ,51 ,374 ,272 ,313.589508 ,313.589508 ,313.589508 ,0.000000 ,0.000000 ,-8.902439 ,-2.004036 ,0.463221 ,-1.902744 ,2.115212 ,176.121933 ,-1.902744 ,91.444336
286 ,389 ,475 ,51 ,383 ,264 ,282.230560 ,313.589508 ,297.910034 ,0.000000 ,-28.073992 ,-6.158537 ,-2.004036 ,0.435147 ,-1.908903 ,2.117475 ,176.419830 ,-1.908903 ,91.109375
287 ,389 ,475 ,51 ,383 ,256 ,282.230560 ,297.910034 ,290.070282 ,0.000000 ,-14.036996 ,-3.536585 ,-1.861969 ,0.421110 ,-1.912439 ,2.119607 ,176.709900 ,-1.912439 ,86.802734
288 ,390 ,470 ,52 ,382 ,248 ,282.230560 ,250.871597 ,266.551086 ,0.000000 ,28.073992 ,-2.195122 ,-1.861969 ,0.449184 ,-1.914634 ,2.121697 ,176.976440 ,-1.914634 ,86.372070
289 ,390 ,470 ,52 ,382 ,240 ,282.230560 ,250.871597 ,266.551086 ,0.000000 ,28.073992 ,-2.012195 ,-2.099062 ,0.477258 ,-1.916646 ,2.123917 ,177.242981 ,-1.916646 ,87.903320
290 ,394 ,482 ,51 ,393 ,232 ,266.551086 ,282.230560 ,274.390808 ,0.000000 ,-14.036996 ,-1.707317 ,-1.532679 ,0.463221 ,-1.918354 ,2.126135 ,177.517365 ,-1.918354 ,87.185547
291 ,394 ,482 ,51 ,393 ,224 ,250.871597 ,282.230560 ,266.551086 ,0.000000 ,-28.073992 ,0.182927 ,-1.532679 ,0.435147 ,-1.918171 ,2.128160 ,177.783905 ,-1.918171 ,87.376953
292 ,400 ,479 ,58 ,395 ,216 ,235.192123 ,235.192123 ,235.192123 ,0.000000 ,0.000000 ,2.134146 ,-1.673427 ,0.435147 ,-1.916037 ,2.129946 ,178.019089 ,-1.916037 ,89.338867
293 ,401 ,473 ,55 ,391 ,208 ,250.871597 ,203.833176 ,227.352386 ,0.000000 ,42.110989 ,2.743902 ,-1.673427 ,0.477258 ,-1.913293 ,2.131840 ,178.246429 ,-1.913293 ,89.003906
294 ,401 ,473 ,55 ,391 ,200 ,235.192123 ,235.192123 ,235.192123 ,0.000000 ,0.000000 ,2.073171 ,-1.956617 ,0.477258 ,-1.911220 ,2.133799 ,178.481613 ,-1.911220 ,86.037109
295 ,402 ,474 ,53 ,392 ,192 ,235.192123 ,235.192123 ,235.192123 ,0.000000 ,0.000000 ,2.987805 ,-1.956617 ,0.477258 ,-1.908232 ,2.135758 ,178.716797 ,-1.908232 ,81.204102
296 ,402 ,474 ,53 ,392 ,184 ,203.833176 ,219.512650 ,211.672913 ,0.000000 ,-14.036996 ,5.243903 ,-1.909261 ,0.463221 ,-1.902988 ,2.137469 ,178.928467 ,-1.902988 ,82.352539
297 ,405 ,472 ,56 ,397 ,176 ,188.153702 ,203.833176 ,195.993439 ,0.000000 ,-14.036996 ,6.158537 ,-2.004036 ,0.449184 ,-1.896829 ,2.139006 ,179.124451 ,-1.896829 ,85.702148
298 ,409 ,474 ,54 ,397 ,168 ,219.512650 ,188.153702 ,203.833176 ,0.000000 ,28.073992 ,5.365854 ,-2.004036 ,0.477258 ,-1.891464 ,2.140703 ,179.328278 ,-1.891464 ,84.792969
299 ,409 ,474 ,54 ,397 ,160 ,203.833176 ,172.474228 ,188.153702 ,0.000000 ,28.073992 ,3.658537 ,-1.909261 ,0.505332 ,-1.887805 ,2.142363 ,179.516434 ,-1.887805 ,78.955078
300 ,414 ,474 ,55 ,401 ,152 ,156.794754 ,203.833176 ,180.313965 ,0.000000 ,-42.110989 ,3.170732 ,-1.909261 ,0.463221 ,-1.884634 ,2.143821 ,179.696732 ,-1.884634 ,74.600586
301 ,414 ,474 ,55 ,401 ,144 ,172.474228 ,203.833176 ,188.153702 ,0.000000 ,-28.073992 ,3.719512 ,-1.909261 ,0.435147 ,-1.880915 ,2.145250 ,179.884888 ,-1.880915 ,74.600586
302 ,416 ,474 ,59 ,404 ,136 ,188.153702 ,172.474228 ,180.313965 ,0.000000 ,14.036996 ,1.402439 ,-1.909261 ,0.449184 ,-1.879512 ,2.146663 ,180.065186 ,-1.879512 ,71.346680
303 ,416 ,474 ,59 ,404 ,128 ,188.153702 ,141.115280 ,164.634491 ,0.000000 ,42.110989 ,-1.463415 ,-1.909261 ,0.491295 ,-1.880976 ,2.148075 ,180.229813 ,-1.880976 ,67.662109
304 ,414 ,474 ,53 ,404 ,120 ,188.153702 ,172.474228 ,180.313965 ,0.000000 ,14.036996 ,-1.890244 ,-1.909261 ,0.505332 ,-1.882866 ,2.149665 ,180.410126 ,-1.882866 ,66.083008
305 ,418 ,471 ,55 ,408 ,112 ,172.474228 ,172.474228 ,172.474228 ,0.000000 ,0.000000 ,1.890244 ,-1.909261 ,0.505332 ,-1.880976 ,2.151186 ,180.582596 ,-1.880976 ,65.891602
306 ,418 ,471 ,55 ,408 ,104 ,156.794754 ,188.153702 ,172.474228 ,0.000000 ,-28.073992 ,5.853659 ,-2.051517 ,0.477258 ,-1.875122 ,2.152623 ,180.755066 ,-1.875122 ,67.087891
307 ,420 ,472 ,55 ,408 ,96 ,141.115280 ,156.794754 ,148.955017 ,0.000000 ,-14.036996 ,6.219512 ,-2.004036 ,0.463221 ,-1.868903 ,2.153827 ,180.904007 ,-1.868903 ,68.523438
308 ,420 ,472 ,55 ,408 ,88 ,156.794754 ,172.474228 ,164.634491 ,0.000000 ,-14.036996 ,3.414634 ,-2.004036 ,0.449184 ,-1.865488 ,2.155118 ,181.068649 ,-1.865488 ,65.939453
309 ,421 ,473 ,54 ,411 ,80 ,109.756325 ,125.435799 ,117.596062 ,0.000000 ,-14.036996 ,0.487805 ,-1.956617 ,0.435147 ,-1.865000 ,2.156011 ,181.186234 ,-1.865000 ,59.096680
310 ,424 ,479 ,56 ,416 ,72 ,156.794754 ,141.115280 ,148.955017 ,0.000000 ,14.036996 ,-0.304878 ,-1.956617 ,0.449184 ,-1.865305 ,2.157179 ,181.335190 ,-1.865305 ,56.082031
311 ,424 ,479 ,56 ,416 ,64 ,141.115280 ,125.435799 ,133.275543 ,0.000000 ,14.036996 ,-2.012195 ,-1.673427 ,0.463221 ,-1.867317 ,2.158256 ,181.468460 ,-1.867317 ,56.656250
312 ,424 ,473 ,54 ,414 ,56 ,141.115280 ,125.435799 ,133.275543 ,0.000000 ,14.036996 ,-3.780488 ,-1.673427 ,0.477258 ,-1.871098 ,2.159366 ,181.601730 ,-1.871098 ,56.751953
313 ,424 ,473 ,54 ,414 ,48 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,-4.939024 ,-1.956617 ,0.477258 ,-1.876037 ,2.160281 ,181.711487 ,-1.876037 ,55.747070
314 ,425 ,472 ,56 ,412 ,40 ,109.756325 ,109.756325 ,109.756325 ,0.000000 ,0.000000 ,-4.634146 ,-2.004036 ,0.477258 ,-1.880671 ,2.161195 ,181.821228 ,-1.880671 ,53.545898
315 ,425 ,472 ,56 ,412 ,32 ,78.397377 ,78.397377 ,78.397377 ,0.000000 ,0.000000 ,-2.073171 ,-2.004036 ,0.477258 ,-1.882744 ,2.161848 ,181.899628 ,-1.882744 ,53.593750
316 ,426 ,476 ,56 ,419 ,24 ,94.076851 ,94.076851 ,94.076851 ,0.000000 ,0.000000 ,-0.426829 ,-1.814739 ,0.477258 ,-1.883171 ,2.162632 ,181.993698 ,-1.883171 ,52.253906
317 ,427 ,471 ,56 ,417 ,16 ,94.076851 ,94.076851 ,94.076851 ,0.000000 ,0.000000 ,1.280488 ,-1.814739 ,0.477258 ,-1.881890 ,2.163415 ,182.087769 ,-1.881890 ,51.249023
318 ,427 ,471 ,56 ,417 ,8 ,78.397377 ,94.076851 ,86.237114 ,0.000000 ,-14.036996 ,2.012195 ,-2.051517 ,0.463221 ,-1.879878 ,2.164112 ,182.174011 ,-1.879878 ,51.392578
319 ,428 ,470 ,55 ,415 ,0 ,62.717899 ,62.717899 ,62.717899 ,0.000000 ,0.000000 ,1.646341 ,-2.099062 ,0.463221 ,-1.878232 ,2.164619 ,182.236725 ,-1.878232 ,50.579102
320 ,428 ,470 ,55 ,415 ,0 ,78.397377 ,78.397377 ,78.397377 ,0.000000 ,0.000000 ,1.585366 ,-2.099062 ,0.463221 ,-1.876646 ,2.165253 ,182.315125 ,-1.876646 ,49.334961
321 ,439 ,480 ,62 ,425 ,0 ,47.038425 ,47.038425 ,47.038425 ,0.000000 ,0.000000 ,1.768293 ,-1.626448 ,0.463221 ,-1.874878 ,2.165633 ,182.362152 ,-1.874878 ,46.942383
322 ,431 ,475 ,58 ,419 ,0 ,62.717899 ,62.717899 ,62.717899 ,0.000000 ,0.000000 ,3.292683 ,-1.626448 ,0.463221 ,-1.871585 ,2.166141 ,182.424866 ,-1.871585 ,46.559570
323 ,431 ,475 ,58 ,419 ,0 ,62.717899 ,62.717899 ,62.717899 ,0.000000 ,0.000000 ,4.451220 ,-1.861969 ,0.463221 ,-1.867134 ,2.166648 ,182.487595 ,-1.867134 ,47.947266
324 ,429 ,473 ,53 ,415 ,0 ,62.717899 ,62.717899 ,62.717899 ,0.000000 ,0.000000 ,3.658537 ,-1.861969 ,0.463221 ,-1.863476 ,2.167155 ,182.550308 ,-1.863476 ,48.425781
325 ,429 ,473 ,53 ,415 ,0 ,47.038425 ,47.038425 ,47.038425 ,0.000000 ,0.000000 ,2.439024 ,-1.956617 ,0.463221 ,-1.861037 ,2.167535 ,182.597336 ,-1.861037 ,48.473633
326 ,432 ,472 ,56 ,419 ,0 ,47.038425 ,47.038425 ,47.038425 ,0.000000 ,0.000000 ,1.646341 ,-2.004036 ,0.463221 ,-1.859390 ,2.167915 ,182.644379 ,-1.859390 ,49.430664
327 ,433 ,474 ,59 ,421 ,0 ,31.358950 ,31.358950 ,31.358950 ,0.000000 ,0.000000 ,2.195122 ,-2.004036 ,0.463221 ,-1.857195 ,2.168169 ,182.675735 ,-1.857195 ,50.770508
328 ,433 ,474 ,59 ,421 ,0 ,62.717899 ,47.038425 ,54.878162 ,0.000000 ,14.036996 ,2.378049 ,-1.909261 ,0.477258 ,-1.854817 ,2.168626 ,182.730606 ,-1.854817 ,51.583984
329 ,431 ,471 ,55 ,418 ,0 ,47.038425 ,31.358950 ,39.198689 ,0.000000 ,14.036996 ,1.951220 ,-1.909261 ,0.491295 ,-1.852866 ,2.168962 ,182.769806 ,-1.852866 ,52.014648
330 ,431 ,471 ,55 ,418 ,0 ,31.358950 ,47.038425 ,39.198689 ,0.000000 ,-14.036996 ,1.585366 ,-2.051517 ,0.477258 ,-1.851281 ,2.169288 ,182.809006 ,-1.851281 ,51.679688
331 ,443 ,476 ,63 ,425 ,0 ,31.358950 ,47.038425 ,39.198689 ,0.000000 ,-14.036996 ,1.280488 ,-1.814739 ,0.463221 ,-1.850000 ,2.169605 ,182.848206 ,-1.850000 ,50.674805
332 ,434 ,476 ,57 ,423 ,0 ,15.679475 ,15.679475 ,15.679475 ,0.000000 ,0.000000 ,1.402439 ,-1.814739 ,0.463221 ,-1.848598 ,2.169732 ,182.863876 ,-1.848598 ,49.669922
333 ,434 ,476 ,57 ,423 ,0 ,15.679475 ,15.679475 ,15.679475 ,0.000000 ,0.000000 ,0.731707 ,-1.814739 ,0.463221 ,-1.847866 ,2.169859 ,182.879562 ,-1.847866 ,48.569336
334 ,433 ,472 ,56 ,419 ,0 ,15.679475 ,0.000000 ,7.839737 ,0.000000 ,14.036996 ,-0.121951 ,-1.814739 ,0.477258 ,-1.847988 ,2.169924 ,182.887405 ,-1.847988 ,47.995117
335 ,433 ,472 ,56 ,419 ,0 ,0.000000 ,15.679475 ,7.839737 ,0.000000 ,-14.036996 ,-0.365854 ,-2.004036 ,0.463221 ,-1.848354 ,2.169988 ,182.895233 ,-1.848354 ,46.846680
336 ,434 ,474 ,56 ,420 ,0 ,31.358950 ,0.000000 ,15.679475 ,0.000000 ,28.073992 ,0.304878 ,-1.909261 ,0.491295 ,-1.848049 ,2.170122 ,182.910919 ,-1.848049 ,45.746094
337 ,435 ,476 ,57 ,422 ,0 ,15.679475 ,15.679475 ,15.679475 ,0.000000 ,0.000000 ,1.097561 ,-1.909261 ,0.491295 ,-1.846951 ,2.170256 ,182.926605 ,-1.846951 ,45.698242
338 ,435 ,476 ,57 ,422 ,0 ,15.679475 ,0.000000 ,7.839737 ,0.000000 ,14.036996 ,1.951220 ,-1.814739 ,0.505332 ,-1.845000 ,2.170326 ,182.934433 ,-1.845000 ,45.554688
339 ,431 ,471 ,55 ,419 ,0 ,15.679475 ,0.000000 ,7.839737 ,0.000000 ,14.036996 ,2.865854 ,-1.814739 ,0.519369 ,-1.842134 ,2.170397 ,182.942276 ,-1.842134 ,44.836914
340 ,431 ,471 ,55 ,419 ,0 ,15.679475 ,15.679475 ,15.679475 ,0.000000 ,0.000000 ,4.207317 ,-2.051517 ,0.519369 ,-1.837927 ,2.170539 ,182.957962 ,-1.837927 ,44.789062
341 ,444 ,478 ,64 ,424 ,0 ,-15.679475 ,0.000000 ,-7.839737 ,0.000000 ,-14.036996 ,5.914634 ,-1.720468 ,0.505332 ,-1.832012 ,2.170470 ,182.950119 ,-1.832012 ,44.884766
342 ,433 ,474 ,57 ,423 ,0 ,0.000000 ,15.679475 ,7.839737 ,0.000000 ,-14.036996 ,6.280488 ,-1.720468 ,0.491295 ,-1.825732 ,2.170537 ,182.957962 ,-1.825732 ,42.683594
343 ,433 ,474 ,57 ,423 ,0 ,31.358950 ,0.000000 ,15.679475 ,0.000000 ,28.073992 ,5.426829 ,-1.909261 ,0.519369 ,-1.820305 ,2.170679 ,182.973633 ,-1.820305 ,37.754883
344 ,433 ,472 ,55 ,419 ,0 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,4.085366 ,-1.909261 ,0.519369 ,-1.816220 ,2.170679 ,182.973633 ,-1.816220 ,32.778320
345 ,435 ,472 ,55 ,420 ,0 ,-15.679475 ,0.000000 ,-7.839737 ,0.000000 ,-14.036996 ,3.780488 ,0.000000 ,0.505332 ,-1.812439 ,2.170610 ,182.965790 ,-1.812439 ,30.194336
346 ,435 ,472 ,55 ,420 ,0 ,-15.679475 ,15.679475 ,0.000000 ,0.000000 ,-28.073992 ,3.170732 ,0.000000 ,0.477258 ,-1.809268 ,2.170610 ,182.965790 ,-1.809268 ,29.524414
